Date,target_tb,proba_ebm,signal_ebm,proba_lgbm,signal_lgbm,proba_student,signal_student
2023-06-20,0,0.0,0,0.2452964367640024,0,0.0311802245482905,0
2023-06-21,1,0.0,0,0.31050814563442525,1,0.22081676617432636,0
2023-06-22,1,0.0,0,0.3874497080566601,1,0.9954319761668323,1
2023-06-23,1,0.0,0,0.2984645781343378,0,0.22081676617432636,0
2023-06-26,1,0.0,0,0.5654418665914228,1,0.9954319761668323,1
2023-06-27,1,0.0,0,0.5302993971895665,1,0.9954319761668323,1
2023-06-28,1,0.0,0,0.2620038985881342,0,0.857298356373136,1
2023-06-29,1,0.0,0,0.3416648016364517,1,0.22081676617432636,0
2023-06-30,0,0.0,0,0.31707722592003795,1,0.22081676617432636,0
2023-07-03,0,0.0,0,0.10587722388698434,0,0.0311802245482905,0
2023-07-05,1,0.0,0,0.22089120354807182,0,0.0311802245482905,0
2023-07-06,1,0.0,0,0.3173432796694682,1,0.22081676617432636,0
2023-07-07,1,0.0,0,0.31737829465548045,1,0.22081676617432636,0
2023-07-10,1,0.0,0,0.3726514356870603,1,0.9954319761668323,1
2023-07-11,1,0.0,0,0.4936753416046346,1,0.9954319761668323,1
2023-07-12,1,0.0,0,0.37811291937124464,1,0.9954319761668323,1
2023-07-13,1,0.0,0,0.19490196649320415,0,0.0311802245482905,0
2023-07-14,1,0.0,0,0.14791954490452394,0,0.0311802245482905,0
2023-07-17,0,0.0,0,0.1650421711885913,0,0.0311802245482905,0
2023-07-18,0,0.0,0,0.1681091005013377,0,0.0311802245482905,0
2023-07-19,0,0.0,0,0.19866692173686235,0,0.0311802245482905,0
2023-07-20,1,0.0,0,0.2115732106384114,0,0.0311802245482905,0
2023-07-21,1,0.0,0,0.37761682867854923,1,0.42018779342722773,1
2023-07-24,0,0.0,0,0.5558794560557028,1,0.42018779342722773,1
2023-07-25,0,0.0,0,0.5364561553829831,1,0.42018779342722773,1
2023-07-26,0,0.0,0,0.41803304555639287,1,0.42018779342722773,1
2023-07-27,1,0.0375,0,0.4892126531190593,1,0.9954319761668323,1
2023-07-28,0,0.0,0,0.407659438330947,1,0.9954319761668323,1
2023-07-31,0,0.0,0,0.3614498213973127,1,0.42018779342722773,1
2023-08-01,0,0.0,0,0.3955014545262239,1,0.8091292923550494,1
2023-08-02,0,0.0375,0,0.5063348875252377,1,0.9774275193884252,1
2023-08-03,0,0.0375,0,0.5222355596598031,1,0.9954319761668323,1
2023-08-04,0,0.0,0,0.5174071142484299,1,0.9954319761668323,1
2023-08-07,0,0.0,0,0.5401045614027852,1,0.9954319761668323,1
2023-08-08,0,0.0375,0,0.6039981968303401,1,0.9954319761668323,1
2023-08-09,0,0.06666666666666667,0,0.6466492756163723,1,0.9954319761668323,1
2023-08-10,0,0.06435643564356436,0,0.6385257469376331,1,0.9954319761668323,1
2023-08-11,0,0.06435643564356436,0,0.636331954470665,1,0.9954319761668323,1
2023-08-14,0,0.0,0,0.5451070261168972,1,0.9954319761668323,1
2023-08-15,0,0.0,0,0.5740278174639131,1,0.857298356373136,1
2023-08-16,0,0.0,0,0.5715336603828485,1,0.9954319761668323,1
2023-08-17,1,0.0,0,0.5509440795698909,1,0.9954319761668323,1
2023-08-18,1,0.0,0,0.5225965079928089,1,0.9954319761668323,1
2023-08-21,1,0.0375,0,0.580433057061816,1,0.9954319761668323,1
2023-08-22,1,0.0,0,0.5579840627537386,1,0.857298356373136,1
2023-08-23,0,0.06435643564356436,0,0.5992733705376937,1,0.9954319761668323,1
2023-08-24,1,0.0,0,0.3727431370061,1,0.8091292923550494,1
2023-08-25,1,0.0375,0,0.5050419575844043,1,0.9954319761668323,1
2023-08-28,1,0.0,0,0.3658203689003816,1,0.8091292923550494,1
2023-08-29,0,0.0,0,0.32790047779257653,1,0.7014601553995692,1
2023-08-30,0,0.0,0,0.1988262499581219,0,0.17023927130251282,0
2023-08-31,0,0.0,0,0.2893339370690862,0,0.17023927130251282,0
2023-09-01,0,0.0,0,0.2907690758931544,0,0.17023927130251282,0
2023-09-05,0,0.0,0,0.31330501898987184,1,0.17023927130251282,0
2023-09-06,0,0.0,0,0.3575756395504953,1,0.7014601553995692,1
2023-09-07,0,0.0,0,0.5546767495842332,1,0.9954319761668323,1
2023-09-08,0,0.0,0,0.5365491045771171,1,0.9954319761668323,1
2023-09-11,0,0.0,0,0.536535517292875,1,0.9954319761668323,1
2023-09-12,0,0.0,0,0.4902996985084076,1,0.9954319761668323,1
2023-09-13,0,0.0,0,0.5229033800324494,1,0.9954319761668323,1
2023-09-14,0,0.0,0,0.4457453928074861,1,0.9954319761668323,1
2023-09-15,0,0.0,0,0.347237257106211,1,0.7014601553995692,1
2023-09-18,0,0.0,0,0.4523186880960907,1,0.9954319761668323,1
2023-09-19,0,0.0,0,0.5205751696389526,1,0.9954319761668323,1
2023-09-20,0,0.0375,0,0.6340163811078302,1,0.9954319761668323,1
2023-09-21,0,0.0,0,0.6028898663953411,1,0.9954319761668323,1
2023-09-22,0,0.0,0,0.5396905987585762,1,0.9954319761668323,1
2023-09-25,0,0.0,0,0.5382748478236236,1,0.9954319761668323,1
2023-09-26,0,0.0,0,0.5812227776146911,1,0.9954319761668323,1
2023-09-27,0,0.0,0,0.5607202681766547,1,0.9954319761668323,1
2023-09-28,0,0.0,0,0.5846706358589139,1,0.9954319761668323,1
2023-09-29,1,0.0,0,0.616152021225602,1,0.9954319761668323,1
2023-10-02,0,0.0,0,0.6311998806563471,1,0.9954319761668323,1
2023-10-03,1,0.06666666666666667,0,0.45938183448200137,1,0.9954319761668323,1
2023-10-04,1,0.0,0,0.46172846817849267,1,0.9954319761668323,1
2023-10-05,1,0.0,0,0.3496332739008489,1,0.857298356373136,1
2023-10-06,1,0.0,0,0.48820327347622816,1,0.9954319761668323,1
2023-10-09,0,0.0,0,0.32140579228390276,1,0.22081676617432636,0
2023-10-10,0,0.0,0,0.29745000026157936,0,0.22081676617432636,0
2023-10-11,0,0.0,0,0.31648250677168643,1,0.22081676617432636,0
2023-10-12,0,0.0,0,0.30000504130741484,1,0.22081676617432636,0
2023-10-13,0,0.0,0,0.31383123978750965,1,0.22081676617432636,0
2023-10-16,0,0.0,0,0.3150339130785926,1,0.22081676617432636,0
2023-10-17,0,0.0,0,0.301179999125188,1,0.22081676617432636,0
2023-10-18,0,0.0,0,0.3269539771037131,1,0.22081676617432636,0
2023-10-19,0,0.0,0,0.4825465936716206,1,0.9954319761668323,1
2023-10-20,0,0.0375,0,0.4996065243606325,1,0.9954319761668323,1
2023-10-23,0,0.0,0,0.48457833975717646,1,0.9954319761668323,1
2023-10-24,0,0.0,0,0.4735908008907576,1,0.9954319761668323,1
2023-10-25,0,0.0,0,0.43770738906003614,1,0.9954319761668323,1
2023-10-26,1,0.0,0,0.4762704025778503,1,0.9954319761668323,1
2023-10-27,1,0.0375,0,0.4554937291635194,1,0.9954319761668323,1
2023-10-30,1,0.0,0,0.4336896598684029,1,0.9954319761668323,1
2023-10-31,1,0.0375,0,0.45093476894215057,1,0.9954319761668323,1
2023-11-01,1,0.0,0,0.4688123230598441,1,0.9954319761668323,1
2023-11-02,1,0.0,0,0.31369176683095007,1,0.22081676617432636,0
2023-11-03,1,0.0,0,0.21093299202435392,0,0.22081676617432636,0
2023-11-06,1,0.0,0,0.2836183415207052,0,0.22081676617432636,0
2023-11-07,1,0.0,0,0.2790127463823675,0,0.22081676617432636,0
2023-11-08,1,0.0,0,0.2987779448458907,0,0.22081676617432636,0
2023-11-09,1,0.0,0,0.28960356200847653,0,0.22081676617432636,0
2023-11-10,1,0.0,0,0.33012504559027794,1,0.22081676617432636,0
2023-11-13,1,0.0,0,0.20935096401599518,0,0.22081676617432636,0
2023-11-14,0,0.0,0,0.34579983664275643,1,0.22081676617432636,0
2023-11-15,0,0.0,0,0.16734721346012976,0,0.0311802245482905,0
2023-11-16,0,0.0,0,0.2628871623754721,0,0.0311802245482905,0
2023-11-17,0,0.0,0,0.26722468782842906,0,0.22081676617432636,0
2023-11-20,0,0.0,0,0.3511743267390675,1,0.22081676617432636,0
2023-11-21,0,0.0,0,0.2661196026738786,0,0.22081676617432636,0
2023-11-22,0,0.0,0,0.2894621579787137,0,0.22081676617432636,0
2023-11-24,0,0.0,0,0.28033002194184625,0,0.22081676617432636,0
2023-11-27,0,0.0,0,0.30679505191824763,1,0.22081676617432636,0
2023-11-28,0,0.0,0,0.47656599744099437,1,0.22081676617432636,0
2023-11-29,0,0.0375,0,0.4587961161949596,1,0.22081676617432636,0
2023-11-30,1,0.0,0,0.33472226241947645,1,0.22081676617432636,0
2023-12-01,0,0.0,0,0.4464315400480797,1,0.22081676617432636,0
2023-12-04,1,0.0,0,0.3932413879368076,1,0.22081676617432636,0
2023-12-05,1,0.0,0,0.4025114608171273,1,0.22081676617432636,0
2023-12-06,1,0.0,0,0.388382587801937,1,0.22081676617432636,0
2023-12-07,1,0.0,0,0.5246650662378154,1,0.9954319761668323,1
2023-12-08,1,0.0,0,0.4427907576945003,1,0.22081676617432636,0
